tr03-0005	0.441252	0.067260
tr03-0061	0.522094	0.036099
tr03-0092	0.493302	0.127084
tr03-0103	0.510029	0.136849
tr03-0135	0.476601	0.070129
tr03-0166	0.474241	0.038213
tr03-0167	nan	nan
tr03-0184	0.492033	0.022933
tr03-0212	0.470280	0.026494
tr03-0251	0.438997	0.037354
tr03-0300	0.504316	0.314063
tr03-0314	0.491799	0.184047
tr03-0426	0.502234	0.052886
tr03-0428	0.466302	0.099907
tr03-0485	0.493810	0.066128
tr03-0541	0.510285	0.189382
tr03-0567	0.529997	0.041692
tr03-0697	0.495356	0.077617
tr03-0713	0.600383	0.007580
tr03-0863	0.545990	0.001884
tr03-0879	0.515057	0.019337
tr03-0909	0.492985	0.070517
tr03-0933	0.506900	0.185287
tr03-0982	0.480370	0.085787
tr03-1050	0.613753	0.015993
tr03-1056	0.554387	0.039509
tr03-1119	0.486523	0.132829
tr03-1129	0.498170	0.456525
tr03-1135	0.501241	0.108791
tr03-1143	0.528147	0.023180
tr03-1226	0.429200	0.081589
tr03-1231	0.486675	0.113863
tr03-1294	0.529690	0.091515
tr03-1319	0.494349	0.027423
tr03-1346	0.488977	0.209999
tr03-1374	0.471980	0.019761
tr03-1397	0.500041	0.050819
tr04-0120	0.495203	0.045223
tr04-0121	0.486762	0.054602
tr04-0196	0.472636	0.108121
tr04-0231	0.531043	0.178597
tr04-0239	0.507410	0.103406
tr04-0261	0.520928	0.023025
tr04-0275	0.498199	0.034257
tr04-0332	0.504113	0.408739
tr04-0374	0.464747	0.034804
tr04-0568	0.499558	0.061091
tr04-0583	0.496679	0.074743
tr04-0587	0.456427	0.001959
tr04-0653	0.498582	0.106722
tr04-0658	0.497854	0.044181
tr04-0675	0.511535	0.013294
tr04-0695	0.530388	0.111240
tr04-0699	0.495702	0.077076
tr04-0702	0.549757	0.044269
tr04-0726	0.486412	0.019046
tr04-0808	0.481100	0.055427
tr04-0864	0.507240	0.178051
tr04-0882	0.479212	0.188359
tr04-0909	0.724409	0.033264
tr04-0933	0.472812	0.127096
tr04-1021	0.473653	0.188587
tr04-1032	0.484790	0.052254
tr04-1034	0.334768	0.001213
tr04-1087	0.534073	0.071258
tr05-0048	0.482360	0.095027
tr05-0174	0.471483	0.009692
tr05-0206	0.521801	0.027003
tr05-0243	0.509844	0.028219
tr05-0253	0.510044	0.101799
tr05-0284	0.577313	0.111827
tr05-0292	0.484561	0.010375
tr05-0332	0.491044	0.013882
tr05-0334	0.568108	0.057495
tr05-0356	0.482931	0.008704
tr05-0403	0.464857	0.038670
tr05-0449	0.475403	0.006804
tr05-0497	0.512963	0.098075
tr05-0613	0.472644	0.047150
tr05-0652	0.516945	0.065827
tr05-0686	0.502996	0.028543
tr05-0715	0.513401	0.209532
tr05-0744	0.449973	0.125072
tr05-0857	0.461548	0.021681
tr05-0905	0.420046	0.018150
tr05-0932	0.551205	0.023282
tr05-0994	0.518314	0.157502
tr05-1034	0.501526	0.087263
tr05-1097	0.481602	0.089931
tr05-1128	0.487808	0.100738
tr05-1129	0.443502	0.056752
tr05-1163	0.484481	0.016026
tr05-1175	0.494300	0.247028
tr05-1190	0.475141	0.130497
tr05-1215	0.511727	0.220116
tr05-1225	0.491523	0.149161
tr05-1268	0.475873	0.041773
tr05-1313	0.474224	0.006955
tr05-1317	0.484952	0.066849
tr05-1371	0.360927	0.003605
tr05-1372	0.504192	0.119767
tr05-1385	0.465560	0.043513
tr05-1406	nan	nan
tr05-1434	0.514373	0.130499
tr05-1452	0.514640	0.063815
tr05-1528	0.535198	0.083849
tr05-1572	0.503239	0.154766
tr05-1675	0.575380	0.026072
tr05-1684	0.494484	0.081201
tr05-1689	0.512066	0.230413
tr05-1720	0.443495	0.006406
tr05-1728	0.506595	0.291450
tr06-0017	0.507637	0.147839
tr06-0062	0.488742	0.085824
tr06-0103	0.492787	0.244645
tr06-0108	0.653377	0.005803
tr06-0117	0.528034	0.086073
tr06-0177	0.491263	0.083574
tr06-0307	0.533467	0.043221
tr06-0449	0.508561	0.106838
tr06-0452	0.527464	0.137494
tr06-0544	0.524207	0.036135
tr06-0547	0.597213	0.021558
tr06-0579	0.511902	0.162285
tr06-0584	0.485074	0.008520
tr06-0677	0.468905	0.062205
tr06-0705	0.257775	0.001438
tr06-0709	0.490922	0.030819
tr06-0750	0.539705	0.197669
tr06-0771	nan	nan
tr06-0791	0.487333	0.110520
tr06-0827	0.487226	0.143694
tr06-0850	0.492959	0.100138
tr06-0862	0.491794	0.071513
tr06-0865	0.563629	0.040617
tr07-0027	0.414651	0.007094
tr07-0030	0.486103	0.071307
tr07-0084	0.493078	0.079847
tr07-0123	0.523789	0.079389
tr07-0125	0.477213	0.041790
tr07-0126	0.262484	0.001275
tr07-0179	0.578204	0.025801
tr07-0236	0.507925	0.182454
tr07-0283	0.687396	0.004295
tr07-0293	0.499020	0.011140
tr07-0325	0.498889	0.027081
tr07-0359	0.486835	0.268219
tr07-0394	0.509648	0.080367
tr07-0418	0.483061	0.051220
tr07-0466	0.435560	0.079383
tr07-0494	0.509043	0.192749
tr07-0509	0.540072	0.029691
tr07-0517	0.464924	0.002231
tr07-0542	0.526315	0.041465
tr07-0549	0.512690	0.068256
tr07-0566	0.478052	0.022847
tr07-0610	0.605124	0.016858
tr07-0625	0.375051	0.002951
tr07-0703	0.420000	0.025930
tr07-0782	0.525527	0.053713
tr07-0828	0.495766	0.173689
tr07-0848	0.490678	0.054957
tr07-0865	0.503150	0.182921
tr07-0894	0.568571	0.012791
tr07-0895	0.495318	0.097499
tr07-0902	0.495099	0.009178
tr07-0909	0.546586	0.066887
tr08-0021	0.495740	0.066590
tr08-0105	0.440681	0.035271
tr08-0137	0.548414	0.021759
tr08-0140	0.504215	0.104181
tr08-0245	0.487567	0.023936
tr08-0256	0.522731	0.048053
tr08-0266	0.505686	0.026748
tr08-0336	0.562030	0.008285
tr09-0044	0.493685	0.024421
tr09-0050	0.479570	0.004928
tr09-0065	0.455791	0.030081
tr09-0070	0.497279	0.060252
tr09-0237	nan	nan
tr09-0423	0.432240	0.024052
tr09-0436	0.489928	0.037524
tr09-0568	0.502527	0.200038
tr10-0036	0.507740	0.064039
tr10-0044	0.472939	0.157171
tr10-0059	0.480272	0.045376
tr10-0114	0.523240	0.036569
tr10-0263	0.460844	0.039915
tr10-0392	0.510243	0.112692
tr10-0509	0.534481	0.017599
tr10-0512	0.507510	0.058516
tr10-0626	0.501850	0.172107
tr10-0628	0.511038	0.179032
tr10-0704	0.486346	0.034282
tr10-0728	0.477654	0.111628
tr10-0731	0.449607	0.031880
tr10-0752	0.517829	0.042206
tr10-0853	0.486930	0.088954
tr10-0864	0.472400	0.010396
tr10-0872	0.488740	0.086704
tr11-0006	0.508542	0.046213
tr11-0050	0.479451	0.022873
tr11-0072	0.497964	0.126219
tr11-0403	0.484806	0.016588
tr11-0417	0.453501	0.111387
tr11-0436	0.310367	0.000963
tr11-0471	0.466817	0.112301
tr11-0577	0.571233	0.001438
tr11-0584	0.526238	0.088793
tr11-0590	0.480331	0.080610
tr11-0640	0.455307	0.033711
tr11-0676	0.483133	0.034643
tr11-0708	0.494048	0.039068
tr11-0767	nan	nan
tr11-0792	0.472366	0.072297
tr12-0003	0.506853	0.036283
tr12-0009	0.437626	0.091680
tr12-0061	0.528952	0.171587
tr12-0097	0.621455	0.014875
tr12-0120	0.537315	0.086465
tr12-0121	0.518238	0.058194
tr12-0185	0.527971	0.058269
tr12-0209	0.527769	0.101289
tr12-0229	0.427526	0.052594
tr12-0247	0.487911	0.065035
tr12-0248	0.482730	0.044018
tr12-0253	0.519308	0.013648
tr12-0310	0.508758	0.119689
tr12-0321	0.490972	0.104775
tr12-0363	0.475872	0.122939
tr12-0395	0.490695	0.108485
tr12-0414	nan	nan
