tr03-0005	0.575860	0.088660
tr03-0061	0.512662	0.037751
tr03-0092	0.503109	0.131554
tr03-0103	0.448854	0.125024
tr03-0135	0.485270	0.075681
tr03-0166	0.571406	0.051063
tr03-0167	nan	nan
tr03-0184	0.345622	0.019992
tr03-0212	0.418957	0.025814
tr03-0251	0.605078	0.052665
tr03-0300	0.558917	0.340795
tr03-0314	0.421702	0.167361
tr03-0426	0.490118	0.053051
tr03-0428	0.590041	0.128647
tr03-0485	0.545218	0.076904
tr03-0541	0.533976	0.195043
tr03-0567	0.453619	0.040358
tr03-0697	0.614533	0.099346
tr03-0713	0.601232	0.008127
tr03-0863	0.700708	0.003054
tr03-0879	0.502894	0.019998
tr03-0909	0.636597	0.095919
tr03-0933	0.571511	0.207909
tr03-0982	0.547868	0.098088
tr03-1050	0.671125	0.022316
tr03-1056	0.476932	0.034479
tr03-1119	0.503001	0.139406
tr03-1129	0.435662	0.427476
tr03-1135	0.478255	0.103826
tr03-1143	0.595273	0.027414
tr03-1226	0.522570	0.094036
tr03-1231	0.498937	0.119675
tr03-1294	0.487874	0.084082
tr03-1319	0.462503	0.025809
tr03-1346	0.505168	0.215946
tr03-1374	0.573373	0.026580
tr03-1397	0.550043	0.056711
tr04-0120	0.433357	0.041900
tr04-0121	0.514924	0.058359
tr04-0196	0.592235	0.135732
tr04-0231	0.562537	0.183627
tr04-0239	0.491110	0.098115
tr04-0261	0.584532	0.030026
tr04-0275	0.399938	0.036776
tr04-0332	0.575507	0.447063
tr04-0374	0.503726	0.037973
tr04-0568	0.500374	0.064085
tr04-0583	0.626279	0.097873
tr04-0587	0.260078	0.002257
tr04-0653	0.626061	0.150399
tr04-0658	0.620433	0.060865
tr04-0675	0.469709	0.012654
tr04-0695	0.711888	0.205721
tr04-0699	0.529506	0.082392
tr04-0702	0.468044	0.038237
tr04-0726	0.446405	0.019899
tr04-0808	0.608211	0.074278
tr04-0864	0.581992	0.206312
tr04-0882	0.622503	0.254924
tr04-0909	0.505424	0.006074
tr04-0933	0.509303	0.137392
tr04-1021	0.606155	0.240762
tr04-1032	0.626132	0.071279
tr04-1034	0.579658	0.001950
tr04-1087	0.479796	0.059755
tr05-0048	0.495611	0.096925
tr05-0174	0.639809	0.017053
tr05-0206	0.569358	0.030244
tr05-0243	0.582734	0.034994
tr05-0253	0.434408	0.093282
tr05-0284	0.471464	0.089034
tr05-0292	0.530581	0.011306
tr05-0332	0.421823	0.014296
tr05-0334	0.636583	0.073756
tr05-0356	0.611518	0.011743
tr05-0403	0.476190	0.042323
tr05-0449	0.486924	0.011120
tr05-0497	0.654000	0.136089
tr05-0613	0.379755	0.043630
tr05-0652	0.525685	0.066644
tr05-0686	0.544744	0.031478
tr05-0715	0.511001	0.212353
tr05-0744	0.610040	0.165079
tr05-0857	0.568714	0.028283
tr05-0905	0.329863	0.016708
tr05-0932	0.310573	0.019391
tr05-0994	0.627305	0.194387
tr05-1034	0.483258	0.084790
tr05-1097	0.587936	0.111430
tr05-1128	0.684649	0.156774
tr05-1129	0.530141	0.067076
tr05-1163	0.775175	0.040567
tr05-1175	0.514726	0.252298
tr05-1190	0.455152	0.129404
tr05-1215	0.626245	0.258176
tr05-1225	0.573934	0.160367
tr05-1268	0.476832	0.044199
tr05-1313	0.548076	0.008994
tr05-1317	0.465030	0.066586
tr05-1371	0.485938	0.004017
tr05-1372	0.562509	0.134986
tr05-1385	0.522508	0.052872
tr05-1406	nan	nan
tr05-1434	0.568050	0.143173
tr05-1452	0.700187	0.100122
tr05-1528	0.623705	0.107193
tr05-1572	0.580692	0.187822
tr05-1675	0.691803	0.036664
tr05-1684	0.564324	0.093839
tr05-1689	0.612998	0.271729
tr05-1720	0.726613	0.013410
tr05-1728	0.654775	0.368272
tr06-0017	0.535618	0.156901
tr06-0062	0.506043	0.087090
tr06-0103	0.657927	0.334561
tr06-0108	0.451286	0.003689
tr06-0117	0.538707	0.087228
tr06-0177	0.504503	0.086980
tr06-0307	0.558118	0.046880
tr06-0449	0.500007	0.118303
tr06-0452	0.468035	0.123055
tr06-0544	0.410653	0.031546
tr06-0547	0.475124	0.017329
tr06-0579	0.416278	0.138856
tr06-0584	0.502019	0.010697
tr06-0677	0.660024	0.092953
tr06-0705	0.499121	0.001560
tr06-0709	0.563594	0.037850
tr06-0750	0.534576	0.195483
tr06-0771	nan	nan
tr06-0791	0.608610	0.138689
tr06-0827	0.494790	0.147875
tr06-0850	0.587465	0.125249
tr06-0862	0.538981	0.083409
tr06-0865	0.592775	0.047736
tr07-0027	0.500638	0.008167
tr07-0030	0.529679	0.077447
tr07-0084	0.485794	0.080275
tr07-0123	0.598237	0.094920
tr07-0125	0.619331	0.056931
tr07-0126	0.517149	0.001357
tr07-0179	0.386706	0.018936
tr07-0236	0.651848	0.248220
tr07-0283	0.568963	0.002664
tr07-0293	0.415714	0.013591
tr07-0325	0.611387	0.031034
tr07-0359	0.580902	0.305952
tr07-0394	0.500098	0.079624
tr07-0418	0.592825	0.078766
tr07-0466	0.662306	0.127859
tr07-0494	0.532374	0.199077
tr07-0509	0.522101	0.027104
tr07-0517	0.810319	0.010426
tr07-0542	0.495005	0.038575
tr07-0549	0.552705	0.074475
tr07-0566	0.660973	0.034484
tr07-0610	0.621147	0.016754
tr07-0625	0.646313	0.005588
tr07-0703	0.703840	0.071304
tr07-0782	0.525970	0.052611
tr07-0828	0.471022	0.167335
tr07-0848	0.639138	0.080866
tr07-0865	0.573724	0.208897
tr07-0894	0.494245	0.011169
tr07-0895	0.517658	0.103650
tr07-0902	0.541558	0.010986
tr07-0909	0.472426	0.041402
tr08-0021	0.518099	0.067867
tr08-0105	0.604843	0.057759
tr08-0137	0.481932	0.018981
tr08-0140	0.632624	0.146906
tr08-0245	0.592697	0.030025
tr08-0256	0.553669	0.050947
tr08-0266	0.568068	0.031044
tr08-0336	0.442728	0.007582
tr09-0044	0.489133	0.025962
tr09-0050	0.679676	0.014210
tr09-0065	0.515903	0.035535
tr09-0070	0.578127	0.073734
tr09-0237	nan	nan
tr09-0423	0.542715	0.028786
tr09-0436	0.521331	0.040804
tr09-0568	0.471607	0.188692
tr10-0036	0.532166	0.070163
tr10-0044	0.558654	0.181689
tr10-0059	0.544055	0.051745
tr10-0114	0.461932	0.034311
tr10-0263	0.507311	0.043245
tr10-0392	0.484794	0.109073
tr10-0509	0.350812	0.013575
tr10-0512	0.528409	0.062770
tr10-0626	0.517570	0.176016
tr10-0628	0.431882	0.160261
tr10-0704	0.533157	0.042600
tr10-0728	0.557175	0.130467
tr10-0731	0.434575	0.034503
tr10-0752	0.582038	0.051959
tr10-0853	0.546962	0.098806
tr10-0864	0.423542	0.010684
tr10-0872	0.574992	0.101343
tr11-0006	0.510153	0.044288
tr11-0050	0.466407	0.022255
tr11-0072	0.546331	0.140685
tr11-0403	0.591644	0.021252
tr11-0417	0.599998	0.145824
tr11-0436	0.521895	0.001320
tr11-0471	0.515208	0.125098
tr11-0577	0.675889	0.002357
tr11-0584	0.541843	0.092557
tr11-0590	0.528716	0.090919
tr11-0640	0.645429	0.054440
tr11-0676	0.444046	0.035621
tr11-0708	0.540458	0.043586
tr11-0767	nan	nan
tr11-0792	0.541289	0.086110
tr12-0003	0.686116	0.060939
tr12-0009	0.565140	0.113378
tr12-0061	0.432459	0.149816
tr12-0097	0.359640	0.005359
tr12-0120	0.676735	0.131624
tr12-0121	0.465642	0.053795
tr12-0185	0.450855	0.053286
tr12-0209	0.480333	0.093025
tr12-0229	0.506377	0.061190
tr12-0247	0.535231	0.069944
tr12-0248	0.562057	0.055514
tr12-0253	0.380191	0.010752
tr12-0310	0.474429	0.114196
tr12-0321	0.388155	0.016449
tr12-0363	0.532927	0.138363
tr12-0395	0.485533	0.109850
tr12-0414	nan	nan
tr12-0426	0.572848	0.020811
tr12-0493	0.525368	0.071366
tr12-0515	0.497972	0.038321
tr12-0520	0.484702	0.015282
tr12-0560	0.580872	0.080263
tr12-0607	0.597783	0.065925
tr12-0619	0.635414	0.125240
tr12-0685	0.600232	0.168412
tr13-0084	0.717099	0.137800
tr13-0140	0.494976	0.017727
tr13-0170	0.542119	0.249884
tr13-0202	0.539275	0.048739
tr13-0204	0.738733	0.054156
tr13-0212	0.571252	0.058092
tr13-0220	0.540541	0.123423
tr13-0250	0.543410	0.037023
tr13-0374	0.481898	0.153867
tr13-0448	nan	nan
tr13-0464	0.607713	0.048180
tr13-0492	0.577284	0.032004
tr13-0508	0.688133	0.016863
tr13-0607	0.659995	0.001909
tr13-0615	0.320257	0.000913
tr13-0653	0.511957	0.025548
tr13-0686	0.601775	0.057416
tr14-0064	0.414676	0.011424
tr14-0110	0.421178	0.016061
tr14-0258	0.609976	0.080495
tr14-0268	nan	nan
overall	0.545955	0.076794
avg_individual	0.539780	0.084188
