tr03-0005	0.501072	0.075627
tr03-0061	0.582367	0.048131
tr03-0092	0.509111	0.135033
tr03-0103	0.535460	0.153151
tr03-0135	0.520993	0.077308
tr03-0166	0.408446	0.034846
tr03-0167	nan	nan
tr03-0184	0.519765	0.023965
tr03-0212	0.522409	0.030682
tr03-0251	0.468411	0.037626
tr03-0300	0.517640	0.319147
tr03-0314	0.608004	0.238530
tr03-0426	0.438959	0.045207
tr03-0428	0.577201	0.137713
tr03-0485	0.439951	0.060945
tr03-0541	0.497325	0.183212
tr03-0567	0.552599	0.046454
tr03-0697	0.568314	0.094434
tr03-0713	0.484165	0.006130
tr03-0863	0.841701	0.006455
tr03-0879	0.572920	0.023845
tr03-0909	0.507321	0.078274
tr03-0933	0.520425	0.190307
tr03-0982	0.522440	0.092419
tr03-1050	0.587128	0.015083
tr03-1056	0.462116	0.033032
tr03-1119	0.478092	0.130671
tr03-1129	0.480755	0.446013
tr03-1135	0.484838	0.104653
tr03-1143	0.573603	0.025857
tr03-1226	0.504588	0.088822
tr03-1231	0.525066	0.126754
tr03-1294	0.595347	0.120147
tr03-1319	0.414885	0.020675
tr03-1346	0.460911	0.197531
tr03-1374	0.596335	0.026516
tr03-1397	0.505628	0.050618
tr04-0120	0.545327	0.055222
tr04-0121	0.418722	0.047967
tr04-0196	0.489461	0.110121
tr04-0231	0.510730	0.172875
tr04-0239	0.509147	0.103086
tr04-0261	0.535864	0.023820
tr04-0275	0.430132	0.031335
tr04-0332	0.515333	0.416547
tr04-0374	0.552318	0.043118
tr04-0568	0.469859	0.056196
tr04-0583	0.530978	0.083348
tr04-0587	0.159052	0.001825
tr04-0653	0.507505	0.109364
tr04-0658	0.519824	0.047180
tr04-0675	0.237451	0.009185
tr04-0695	0.494388	0.103979
tr04-0699	0.428910	0.068022
tr04-0702	0.547997	0.045382
tr04-0726	0.533150	0.022777
tr04-0808	0.387883	0.048294
tr04-0864	0.495450	0.177182
tr04-0882	0.493529	0.198913
tr04-0909	0.443816	0.005716
tr04-0933	0.446105	0.121059
tr04-1021	0.487848	0.193942
tr04-1032	0.470291	0.051133
tr04-1034	0.670744	0.002531
tr04-1087	0.516989	0.065146
tr05-0048	0.456412	0.089605
tr05-0174	0.664063	0.016755
